"Exness","Symbol","Timestamp","Bid","Ask"
"exness","BTCUSDm","2021-09-01 02:31:38.142Z",47041.25,47102.23
"exness","BTCUSDm","2021-09-01 02:31:39.182Z",47042.82,47099.76
"exness","BTCUSDm","2021-09-01 02:31:40.175Z",47043.62,47097.93
"exness","BTCUSDm","2021-09-01 02:31:40.315Z",47036.12,47100.43
"exness","BTCUSDm","2021-09-01 02:31:41.177Z",47043.67,47096.45
"exness","BTCUSDm","2021-09-01 02:31:41.245Z",47036.17,47098.95
"exness","BTCUSDm","2021-09-01 02:31:42.259Z",47044.01,47095.55
"exness","BTCUSDm","2021-09-01 02:31:42.960Z",47036.51,47098.05
"exness","BTCUSDm","2021-09-01 02:31:43.262Z",47036.27,47102.39
"exness","BTCUSDm","2021-09-01 02:31:44.272Z",47043.89,47102.52
"exness","BTCUSDm","2021-09-01 02:31:44.449Z",47036.39,47105.02
"exness","BTCUSDm","2021-09-01 02:31:44.650Z",47035.04,47118.45
"exness","BTCUSDm","2021-09-01 02:31:44.735Z",47038.08,47130.33
"exness","BTCUSDm","2021-09-01 02:31:44.868Z",47035.83,47151.24
"exness","BTCUSDm","2021-09-01 02:31:45.960Z",47054.61,47142.04
"exness","BTCUSDm","2021-09-01 02:31:46.443Z",47044.1,47134.2
"exness","BTCUSDm","2021-09-01 02:31:47.100Z",47040.38,47129.96
"exness","BTCUSDm","2021-09-01 02:31:47.835Z",47049.55,47125.24
"exness","BTCUSDm","2021-09-01 02:31:48.011Z",47039.18,47122.47
"exness","BTCUSDm","2021-09-01 02:31:49.042Z",47037.18,47120.14
"exness","BTCUSDm","2021-09-01 02:31:49.510Z",47044.51,47126.64
"exness","BTCUSDm","2021-09-01 02:31:50.829Z",47045.27,47126.91
"exness","BTCUSDm","2021-09-01 02:31:51.610Z",47051.8,47132.38
"exness","BTCUSDm","2021-09-01 02:31:51.976Z",47045.54,47150.63
"exness","BTCUSDm","2021-09-01 02:31:52.686Z",47058.55,47152.35
"exness","BTCUSDm","2021-09-01 02:31:54.144Z",47068.81,47146.32
"exness","BTCUSDm","2021-09-01 02:31:54.376Z",47054.45,47144.04
"exness","BTCUSDm","2021-09-01 02:31:54.812Z",47046.95,47146.54
"exness","BTCUSDm","2021-09-01 02:31:55.035Z",47058.72,47149.15
"exness","BTCUSDm","2021-09-01 02:31:56.232Z",47055.16,47157.27
"exness","BTCUSDm","2021-09-01 02:31:56.569Z",47059.54,47159.61
"exness","BTCUSDm","2021-09-01 02:31:57.576Z",47073.25,47151.89
"exness","BTCUSDm","2021-09-01 02:31:58.645Z",47076.41,47152.22
"exness","BTCUSDm","2021-09-01 02:31:59.672Z",47077.49,47158.02
"exness","BTCUSDm","2021-09-01 02:31:59.965Z",47069.99,47160.52
"exness","BTCUSDm","2021-09-01 02:32:00.727Z",47074.67,47154.82
"exness","BTCUSDm","2021-09-01 02:32:01.575Z",47078.39,47165.36
"exness","BTCUSDm","2021-09-01 02:32:02.047Z",47077.79,47182.96
"exness","BTCUSDm","2021-09-01 02:32:03.077Z",47081.92,47186.36
"exness","BTCUSDm","2021-09-01 02:32:04.067Z",47086.14,47177.13
"exness","BTCUSDm","2021-09-01 02:32:05.117Z",47087.61,47170.75
"exness","BTCUSDm","2021-09-01 02:32:06.118Z",47089.46,47167.82
"exness","BTCUSDm","2021-09-01 02:32:07.188Z",47090.37,47166.98
"exness","BTCUSDm","2021-09-01 02:32:08.188Z",47091.39,47164.81
"exness","BTCUSDm","2021-09-01 02:32:08.666Z",47086.16,47164.15
"exness","BTCUSDm","2021-09-01 02:32:09.664Z",47082.45,47161.35
"exness","BTCUSDm","2021-09-01 02:32:09.922Z",47065.91,47163.03
"exness","BTCUSDm","2021-09-01 02:32:10.510Z",47049.02,47160.63
"exness","BTCUSDm","2021-09-01 02:32:11.016Z",47030.99,47156.4
"exness","BTCUSDm","2021-09-01 02:32:11.872Z",47043.07,47133.83
"exness","BTCUSDm","2021-09-01 02:32:12.192Z",47046.76,47147.23
"exness","BTCUSDm","2021-09-01 02:32:13.653Z",47055.53,47146.15
"exness","BTCUSDm","2021-09-01 02:32:14.288Z",47054.82,47140.11
"exness","BTCUSDm","2021-09-01 02:32:15.251Z",47054.63,47134.32
"exness","BTCUSDm","2021-09-01 02:32:16.275Z",47053.67,47131.45
"exness","BTCUSDm","2021-09-01 02:32:16.881Z",47051.02,47127.77
"exness","BTCUSDm","2021-09-01 02:32:16.999Z",47042.25,47129.46
"exness","BTCUSDm","2021-09-01 02:32:17.005Z",47022.65,47131.84
"exness","BTCUSDm","2021-09-01 02:32:17.835Z",47032.51,47115.01
"exness","BTCUSDm","2021-09-01 02:32:18.312Z",47037.15,47124.21
"exness","BTCUSDm","2021-09-01 02:32:18.609Z",47037.55,47140.29
"exness","BTCUSDm","2021-09-01 02:32:20.008Z",47043.86,47125.92
"exness","BTCUSDm","2021-09-01 02:32:21.064Z",47046.35,47121.97
"exness","BTCUSDm","2021-09-01 02:32:22.029Z",47034.55,47120.62
"exness","BTCUSDm","2021-09-01 02:32:22.641Z",47040.64,47129.72
"exness","BTCUSDm","2021-09-01 02:32:23.047Z",47042.14,47146.04
"exness","BTCUSDm","2021-09-01 02:32:23.865Z",47049.84,47157.95
"exness","BTCUSDm","2021-09-01 02:32:24.549Z",47055.6,47162.27
"exness","BTCUSDm","2021-09-01 02:32:25.599Z",47060.29,47155.37
"exness","BTCUSDm","2021-09-01 02:32:26.594Z",47063.72,47153.08
"exness","BTCUSDm","2021-09-01 02:32:27.621Z",47065.15,47146.42
"exness","BTCUSDm","2021-09-01 02:32:28.307Z",47066.45,47152.43
"exness","BTCUSDm","2021-09-01 02:32:29.363Z",47071.07,47156.82
"exness","BTCUSDm","2021-09-01 02:32:29.899Z",47062.41,47151.84
"exness","BTCUSDm","2021-09-01 02:32:30.273Z",47047.43,47150.08
"exness","BTCUSDm","2021-09-01 02:32:31.467Z",47042.51,47137.62
"exness","BTCUSDm","2021-09-01 02:32:31.993Z",47036.14,47127.76
"exness","BTCUSDm","2021-09-01 02:32:33.127Z",47035.18,47115.29
"exness","BTCUSDm","2021-09-01 02:32:34.169Z",47039.79,47116.47
"exness","BTCUSDm","2021-09-01 02:32:35.163Z",47041.62,47114.27
"exness","BTCUSDm","2021-09-01 02:32:36.165Z",47038.2,47113.16
"exness","BTCUSDm","2021-09-01 02:32:37.266Z",47037.86,47111.66
"exness","BTCUSDm","2021-09-01 02:32:38.469Z",47025.97,47110.95
"exness","BTCUSDm","2021-09-01 02:32:39.569Z",47026.41,47109.11
"exness","BTCUSDm","2021-09-01 02:32:39.690Z",47031.32,47118.1
"exness","BTCUSDm","2021-09-01 02:32:40.330Z",47014.26,47118.36
"exness","BTCUSDm","2021-09-01 02:32:41.298Z",47015.58,47109.7
"exness","BTCUSDm","2021-09-01 02:32:41.910Z",47009.69,47099.51
"exness","BTCUSDm","2021-09-01 02:32:42.694Z",47011.78,47097.65
"exness","BTCUSDm","2021-09-01 02:32:43.748Z",47017.41,47092.19
"exness","BTCUSDm","2021-09-01 02:32:44.763Z",47019.71,47092.75
"exness","BTCUSDm","2021-09-01 02:32:45.346Z",47023.04,47094.99
"exness","BTCUSDm","2021-09-01 02:32:46.210Z",47025.04,47104.59
"exness","BTCUSDm","2021-09-01 02:32:47.475Z",47023.62,47110.87
"exness","BTCUSDm","2021-09-01 02:32:48.010Z",47023.66,47104.72
"exness","BTCUSDm","2021-09-01 02:32:49.046Z",47025.78,47103.12
"exness","BTCUSDm","2021-09-01 02:32:50.048Z",47028.63,47106.55
"exness","BTCUSDm","2021-09-01 02:32:51.077Z",47030.89,47107.15
"exness","BTCUSDm","2021-09-01 02:32:51.266Z",47019.53,47105.42
"exness","BTCUSDm","2021-09-01 02:32:52.568Z",47014.65,47097.64
"exness","BTCUSDm","2021-09-01 02:32:53.581Z",47017.01,47097.71
"exness","BTCUSDm","2021-09-01 02:32:54.328Z",47020.87,47100.4
"exness","BTCUSDm","2021-09-01 02:32:55.331Z",47022.34,47100.39
"exness","BTCUSDm","2021-09-01 02:32:55.589Z",47024.45,47111.89
"exness","BTCUSDm","2021-09-01 02:32:56.176Z",47028.93,47114.71
"exness","BTCUSDm","2021-09-01 02:32:57.463Z",47034.48,47115.64
"exness","BTCUSDm","2021-09-01 02:32:58.402Z",47034.36,47110.21
"exness","BTCUSDm","2021-09-01 02:32:59.525Z",47028.68,47105.59
"exness","BTCUSDm","2021-09-01 02:33:00.091Z",47029.97,47110.65
"exness","BTCUSDm","2021-09-01 02:33:00.555Z",47034.1,47120.99
"exness","BTCUSDm","2021-09-01 02:33:01.562Z",47040.13,47115.29
"exness","BTCUSDm","2021-09-01 02:33:02.581Z",47040.75,47113.74
"exness","BTCUSDm","2021-09-01 02:33:03.449Z",47034.97,47113.66
"exness","BTCUSDm","2021-09-01 02:33:04.064Z",47029.34,47106.96
"exness","BTCUSDm","2021-09-01 02:33:05.110Z",47029.02,47103.7
"exness","BTCUSDm","2021-09-01 02:33:06.575Z",47032.34,47104.15
"exness","BTCUSDm","2021-09-01 02:33:07.063Z",47027.13,47103.63
"exness","BTCUSDm","2021-09-01 02:33:07.699Z",47024.07,47100.4
"exness","BTCUSDm","2021-09-01 02:33:08.260Z",47021.1,47097.17
"exness","BTCUSDm","2021-09-01 02:33:09.146Z",47023.23,47101.49
"exness","BTCUSDm","2021-09-01 02:33:09.681Z",47021.75,47097.16
"exness","BTCUSDm","2021-09-01 02:33:10.962Z",47019.25,47093.65
"exness","BTCUSDm","2021-09-01 02:33:11.964Z",47021.31,47095.78
"exness","BTCUSDm","2021-09-01 02:33:12.746Z",47015.8,47094.91
"exness","BTCUSDm","2021-09-01 02:33:12.749Z",47000.08,47095.99
"exness","BTCUSDm","2021-09-01 02:33:12.863Z",47009.13,47103.18
"exness","BTCUSDm","2021-09-01 02:33:13.218Z",47001.06,47094.25
"exness","BTCUSDm","2021-09-01 02:33:13.762Z",47002.34,47086.69
"exness","BTCUSDm","2021-09-01 02:33:14.665Z",47006.2,47083.9
"exness","BTCUSDm","2021-09-01 02:33:15.164Z",46993.22,47083.18
"exness","BTCUSDm","2021-09-01 02:33:16.164Z",47000.04,47078.3
"exness","BTCUSDm","2021-09-01 02:33:16.993Z",46991.76,47073.29
"exness","BTCUSDm","2021-09-01 02:33:18.034Z",46991.75,47080.05
"exness","BTCUSDm","2021-09-01 02:33:19.044Z",46997.19,47077.56
"exness","BTCUSDm","2021-09-01 02:33:20.066Z",47000.75,47078.52
"exness","BTCUSDm","2021-09-01 02:33:21.065Z",47001.73,47077.74
"exness","BTCUSDm","2021-09-01 02:33:21.798Z",46996.16,47077.08
"exness","BTCUSDm","2021-09-01 02:33:22.871Z",46999.31,47074.55
"exness","BTCUSDm","2021-09-01 02:33:24.265Z",47005.09,47078.26
"exness","BTCUSDm","2021-09-01 02:33:25.284Z",47006.83,47075.04
"exness","BTCUSDm","2021-09-01 02:33:26.359Z",47007.13,47074.35
"exness","BTCUSDm","2021-09-01 02:33:27.369Z",47008.28,47075.15
"exness","BTCUSDm","2021-09-01 02:33:28.371Z",47007.81,47074.07
"exness","BTCUSDm","2021-09-01 02:33:29.380Z",47005.99,47071.38
"exness","BTCUSDm","2021-09-01 02:33:30.395Z",47006.61,47071.35
"exness","BTCUSDm","2021-09-01 02:33:31.398Z",47004.64,47069.95
"exness","BTCUSDm","2021-09-01 02:33:32.427Z",47003.25,47069.12
"exness","BTCUSDm","2021-09-01 02:33:33.445Z",47002.17,47068.54
"exness","BTCUSDm","2021-09-01 02:33:34.464Z",47003.91,47067.61
"exness","BTCUSDm","2021-09-01 02:33:35.181Z",47004.62,47071.71
"exness","BTCUSDm","2021-09-01 02:33:36.239Z",47001.54,47071.18
"exness","BTCUSDm","2021-09-01 02:33:37.273Z",47003.58,47070.2
"exness","BTCUSDm","2021-09-01 02:33:37.992Z",46990.95,47071.67
"exness","BTCUSDm","2021-09-01 02:33:39.009Z",46989.49,47069.98
"exness","BTCUSDm","2021-09-01 02:33:39.280Z",46990.13,47084.11
"exness","BTCUSDm","2021-09-01 02:33:39.286Z",46991.96,47101.1
"exness","BTCUSDm","2021-09-01 02:33:40.027Z",46997.68,47089.35
"exness","BTCUSDm","2021-09-01 02:33:41.064Z",47001.65,47088.79
"exness","BTCUSDm","2021-09-01 02:33:42.097Z",47006.26,47082.33
"exness","BTCUSDm","2021-09-01 02:33:42.632Z",47003.41,47079.06
"exness","BTCUSDm","2021-09-01 02:33:43.668Z",47003.46,47076.91
"exness","BTCUSDm","2021-09-01 02:33:44.670Z",46999.19,47075.45
"exness","BTCUSDm","2021-09-01 02:33:45.674Z",46999.64,47073.67
"exness","BTCUSDm","2021-09-01 02:33:46.760Z",47001.92,47073.32
"exness","BTCUSDm","2021-09-01 02:33:47.763Z",47001.31,47072.92
"exness","BTCUSDm","2021-09-01 02:33:49.164Z",47003.69,47077.22
"exness","BTCUSDm","2021-09-01 02:33:50.233Z",47004.84,47072.35
"exness","BTCUSDm","2021-09-01 02:33:51.076Z",47000.17,47071.87
"exness","BTCUSDm","2021-09-01 02:33:51.858Z",46990.13,47069.53
"exness","BTCUSDm","2021-09-01 02:33:52.869Z",46995.37,47067.01
"exness","BTCUSDm","2021-09-01 02:33:53.868Z",46997.41,47064.43
"exness","BTCUSDm","2021-09-01 02:33:55.171Z",46987.92,47063.77
"exness","BTCUSDm","2021-09-01 02:33:55.275Z",46986.66,47078.69
"exness","BTCUSDm","2021-09-01 02:33:55.485Z",46987.3,47096.02
"exness","BTCUSDm","2021-09-01 02:33:56.197Z",46999.33,47089.78
"exness","BTCUSDm","2021-09-01 02:33:56.420Z",47001.58,47105.18
"exness","BTCUSDm","2021-09-01 02:33:57.384Z",47016.36,47097.3
"exness","BTCUSDm","2021-09-01 02:33:57.924Z",47011.83,47094.93
"exness","BTCUSDm","2021-09-01 02:33:58.945Z",47012.9,47090.45
"exness","BTCUSDm","2021-09-01 02:33:59.960Z",47013.65,47095.75
"exness","BTCUSDm","2021-09-01 02:34:00.378Z",47016.98,47106.73
"exness","BTCUSDm","2021-09-01 02:34:00.938Z",47021.12,47110.54
"exness","BTCUSDm","2021-09-01 02:34:01.659Z",47026.34,47108.8
"exness","BTCUSDm","2021-09-01 02:34:02.252Z",47015.73,47104.61
"exness","BTCUSDm","2021-09-01 02:34:03.093Z",47012.89,47099.85
"exness","BTCUSDm","2021-09-01 02:34:03.753Z",47003.7,47093.53
"exness","BTCUSDm","2021-09-01 02:34:04.648Z",46998.43,47090.72
"exness","BTCUSDm","2021-09-01 02:34:05.674Z",47008.31,47084.44
"exness","BTCUSDm","2021-09-01 02:34:06.663Z",47010.1,47081.42
"exness","BTCUSDm","2021-09-01 02:34:07.529Z",47005.25,47080.57
"exness","BTCUSDm","2021-09-01 02:34:08.189Z",47002.27,47077.43
"exness","BTCUSDm","2021-09-01 02:34:09.243Z",47004.83,47080.87
"exness","BTCUSDm","2021-09-01 02:34:09.788Z",47005.17,47086.78
"exness","BTCUSDm","2021-09-01 02:34:10.873Z",47007.48,47087.27
"exness","BTCUSDm","2021-09-01 02:34:11.875Z",47011.08,47083.76
"exness","BTCUSDm","2021-09-01 02:34:12.923Z",47014.92,47081.54
"exness","BTCUSDm","2021-09-01 02:34:13.940Z",47017,47080.43
"exness","BTCUSDm","2021-09-01 02:34:14.965Z",47017.86,47080.95
"exness","BTCUSDm","2021-09-01 02:34:15.963Z",47017.91,47080.39
"exness","BTCUSDm","2021-09-01 02:34:17.472Z",47015.75,47082.8
"exness","BTCUSDm","2021-09-01 02:34:18.566Z",47015.12,47082.16
"exness","BTCUSDm","2021-09-01 02:34:19.660Z",47015.72,47080.47
"exness","BTCUSDm","2021-09-01 02:34:20.669Z",47016.34,47080.81
"exness","BTCUSDm","2021-09-01 02:34:21.664Z",47013.13,47079.85
"exness","BTCUSDm","2021-09-01 02:34:22.176Z",47002.13,47079.88
"exness","BTCUSDm","2021-09-01 02:34:23.378Z",46991.58,47079.04
"exness","BTCUSDm","2021-09-01 02:34:24.350Z",46985.39,47077.44
"exness","BTCUSDm","2021-09-01 02:34:24.868Z",46994.06,47070.97
"exness","BTCUSDm","2021-09-01 02:34:25.875Z",46994.25,47066.45
"exness","BTCUSDm","2021-09-01 02:34:26.789Z",46996.66,47063.3
"exness","BTCUSDm","2021-09-01 02:34:27.816Z",46993.34,47061.85
"exness","BTCUSDm","2021-09-01 02:34:28.834Z",46994.5,47059.93
"exness","BTCUSDm","2021-09-01 02:34:29.128Z",46981.47,47059.63
"exness","BTCUSDm","2021-09-01 02:34:29.508Z",46965.03,47059.16
"exness","BTCUSDm","2021-09-01 02:34:30.203Z",46982.27,47066.14
"exness","BTCUSDm","2021-09-01 02:34:31.228Z",46988.08,47063.6
"exness","BTCUSDm","2021-09-01 02:34:31.822Z",46992.81,47065.62
"exness","BTCUSDm","2021-09-01 02:34:32.864Z",46993.83,47060.82
"exness","BTCUSDm","2021-09-01 02:34:33.692Z",46988.91,47059.36
"exness","BTCUSDm","2021-09-01 02:34:34.766Z",46982.81,47052.1
"exness","BTCUSDm","2021-09-01 02:34:36.185Z",46977.08,47046.72
"exness","BTCUSDm","2021-09-01 02:34:37.077Z",46972.86,47052.05
"exness","BTCUSDm","2021-09-01 02:34:37.697Z",46978.17,47053.82
"exness","BTCUSDm","2021-09-01 02:34:39.142Z",46987.58,47052.93
"exness","BTCUSDm","2021-09-01 02:34:40.583Z",46985.42,47053.18
"exness","BTCUSDm","2021-09-01 02:34:41.613Z",46983.49,47052.35
"exness","BTCUSDm","2021-09-01 02:34:41.852Z",46972.39,47049.58
"exness","BTCUSDm","2021-09-01 02:34:42.865Z",46973.32,47044.35
"exness","BTCUSDm","2021-09-01 02:34:43.826Z",46968.73,47041.92
"exness","BTCUSDm","2021-09-01 02:34:44.866Z",46969.6,47039.13
"exness","BTCUSDm","2021-09-01 02:34:45.875Z",46972.46,47038.33
"exness","BTCUSDm","2021-09-01 02:34:46.942Z",46973.67,47039.89
"exness","BTCUSDm","2021-09-01 02:34:47.961Z",46976.19,47038.23
"exness","BTCUSDm","2021-09-01 02:34:48.966Z",46978.83,47039.17
"exness","BTCUSDm","2021-09-01 02:34:50.004Z",46980.64,47040.59
"exness","BTCUSDm","2021-09-01 02:34:50.907Z",46979.6,47047.08
"exness","BTCUSDm","2021-09-01 02:34:51.916Z",46986.03,47052.64
"exness","BTCUSDm","2021-09-01 02:34:52.522Z",46983.88,47048.91
"exness","BTCUSDm","2021-09-01 02:34:53.563Z",46982.47,47048.25
"exness","BTCUSDm","2021-09-01 02:34:54.680Z",46983.65,47045.72
"exness","BTCUSDm","2021-09-01 02:34:55.762Z",46983.52,47043.36
"exness","BTCUSDm","2021-09-01 02:34:56.762Z",46979.5,47042.6
"exness","BTCUSDm","2021-09-01 02:34:57.766Z",46977.85,47041.6
"exness","BTCUSDm","2021-09-01 02:34:58.786Z",46980.98,47041.72
"exness","BTCUSDm","2021-09-01 02:34:59.859Z",46978.38,47040.5
"exness","BTCUSDm","2021-09-01 02:35:00.876Z",46981.31,47038
"exness","BTCUSDm","2021-09-01 02:35:01.887Z",46981.2,47037.3
"exness","BTCUSDm","2021-09-01 02:35:02.965Z",46981.61,47037.97
"exness","BTCUSDm","2021-09-01 02:35:03.985Z",46982.22,47037.33
"exness","BTCUSDm","2021-09-01 02:35:05.060Z",46983.22,47036.17
"exness","BTCUSDm","2021-09-01 02:35:06.067Z",46983.8,47035.96
"exness","BTCUSDm","2021-09-01 02:35:07.078Z",46984.53,47038.21
"exness","BTCUSDm","2021-09-01 02:35:08.068Z",46985.24,47036.38
"exness","BTCUSDm","2021-09-01 02:35:08.843Z",46983.39,47038.72
"exness","BTCUSDm","2021-09-01 02:35:09.623Z",46983.13,47049.23
"exness","BTCUSDm","2021-09-01 02:35:11.060Z",46987.37,47049.73
"exness","BTCUSDm","2021-09-01 02:35:12.537Z",46988.21,47048.34
"exness","BTCUSDm","2021-09-01 02:35:13.040Z",46985.05,47046.03
"exness","BTCUSDm","2021-09-01 02:35:14.055Z",46984.84,47042.53
"exness","BTCUSDm","2021-09-01 02:35:15.080Z",46986.15,47041.89
"exness","BTCUSDm","2021-09-01 02:35:15.576Z",46987.12,47045.85
"exness","BTCUSDm","2021-09-01 02:35:16.568Z",46981,47047.14
"exness","BTCUSDm","2021-09-01 02:35:17.484Z",46975.94,47045.96
"exness","BTCUSDm","2021-09-01 02:35:18.570Z",46977.44,47043.68
"exness","BTCUSDm","2021-09-01 02:35:19.577Z",46976.38,47041.02
"exness","BTCUSDm","2021-09-01 02:35:20.577Z",46977.94,47039.1
"exness","BTCUSDm","2021-09-01 02:35:21.633Z",46974.79,47037.75
"exness","BTCUSDm","2021-09-01 02:35:22.665Z",46973.27,47035.84
"exness","BTCUSDm","2021-09-01 02:35:23.184Z",46967.19,47036.11
"exness","BTCUSDm","2021-09-01 02:35:24.466Z",46961.18,47034.85
"exness","BTCUSDm","2021-09-01 02:35:25.524Z",46960.65,47029.47
"exness","BTCUSDm","2021-09-01 02:35:27.028Z",46949.39,47028.47
"exness","BTCUSDm","2021-09-01 02:35:28.067Z",46948.28,47024.24
"exness","BTCUSDm","2021-09-01 02:35:29.065Z",46952.19,47026.21
"exness","BTCUSDm","2021-09-01 02:35:30.066Z",46955.63,47026.27
"exness","BTCUSDm","2021-09-01 02:35:31.111Z",46958.78,47023.29
"exness","BTCUSDm","2021-09-01 02:35:32.152Z",46959.32,47021.83
"exness","BTCUSDm","2021-09-01 02:35:33.174Z",46960.88,47019.59
"exness","BTCUSDm","2021-09-01 02:35:33.683Z",46959.21,47033.26
"exness","BTCUSDm","2021-09-01 02:35:34.465Z",46956.54,47028.88
"exness","BTCUSDm","2021-09-01 02:35:34.898Z",46945.28,47025.42
"exness","BTCUSDm","2021-09-01 02:35:35.859Z",46946.65,47032.13
"exness","BTCUSDm","2021-09-01 02:35:36.878Z",46954.47,47025.09
"exness","BTCUSDm","2021-09-01 02:35:37.873Z",46954.37,47020.43
"exness","BTCUSDm","2021-09-01 02:35:38.898Z",46954.19,47018.95
"exness","BTCUSDm","2021-09-01 02:35:39.911Z",46951.1,47018.47
"exness","BTCUSDm","2021-09-01 02:35:40.946Z",46948.73,47015.53
"exness","BTCUSDm","2021-09-01 02:35:41.463Z",46943.41,47014.49
"exness","BTCUSDm","2021-09-01 02:35:42.447Z",46941.13,47010.37
"exness","BTCUSDm","2021-09-01 02:35:43.471Z",46943.58,47007.83
"exness","BTCUSDm","2021-09-01 02:35:44.471Z",46945.89,47006.05
"exness","BTCUSDm","2021-09-01 02:35:45.563Z",46948.3,47007.03
"exness","BTCUSDm","2021-09-01 02:35:46.649Z",46949.88,47007.99
"exness","BTCUSDm","2021-09-01 02:35:47.667Z",46950.91,47009.69
"exness","BTCUSDm","2021-09-01 02:35:48.877Z",46951.25,47017.71
"exness","BTCUSDm","2021-09-01 02:35:49.475Z",46950.94,47024.47
"exness","BTCUSDm","2021-09-01 02:35:49.591Z",46949.29,47042.07
"exness","BTCUSDm","2021-09-01 02:35:50.212Z",46958.85,47049.17
"exness","BTCUSDm","2021-09-01 02:35:50.572Z",46966.88,47059.79
"exness","BTCUSDm","2021-09-01 02:35:51.405Z",46973.45,47048.15
"exness","BTCUSDm","2021-09-01 02:35:52.415Z",46975.63,47041.63
"exness","BTCUSDm","2021-09-01 02:35:53.124Z",46971.26,47039.68
"exness","BTCUSDm","2021-09-01 02:35:54.162Z",46969.05,47036.91
"exness","BTCUSDm","2021-09-01 02:35:55.192Z",46969.02,47033.21
"exness","BTCUSDm","2021-09-01 02:35:55.904Z",46965.67,47030.43
"exness","BTCUSDm","2021-09-01 02:35:56.493Z",46961.2,47028.74
"exness","BTCUSDm","2021-09-01 02:35:57.628Z",46959.47,47027.28
"exness","BTCUSDm","2021-09-01 02:35:59.067Z",46963.62,47032.55
"exness","BTCUSDm","2021-09-01 02:35:59.669Z",46968.12,47033.88
"exness","BTCUSDm","2021-09-01 02:36:00.400Z",46972.26,47035.21
"exness","BTCUSDm","2021-09-01 02:36:01.407Z",46975.17,47034.88
"exness","BTCUSDm","2021-09-01 02:36:02.462Z",46975.84,47036.34
"exness","BTCUSDm","2021-09-01 02:36:03.462Z",46977.29,47035
"exness","BTCUSDm","2021-09-01 02:36:04.518Z",46976.21,47033.96
"exness","BTCUSDm","2021-09-01 02:36:05.554Z",46975.93,47033.29
"exness","BTCUSDm","2021-09-01 02:36:06.571Z",46975.72,47032.75
"exness","BTCUSDm","2021-09-01 02:36:07.569Z",46976.12,47031.76
"exness","BTCUSDm","2021-09-01 02:36:08.602Z",46977.05,47030.09
"exness","BTCUSDm","2021-09-01 02:36:09.395Z",46973.91,47028.7
"exness","BTCUSDm","2021-09-01 02:36:10.398Z",46975.53,47026.57
"exness","BTCUSDm","2021-09-01 02:36:11.455Z",46975.87,47026.1
"exness","BTCUSDm","2021-09-01 02:36:12.515Z",46976.71,47026.82
"exness","BTCUSDm","2021-09-01 02:36:13.412Z",46976.24,47031.47
"exness","BTCUSDm","2021-09-01 02:36:14.466Z",46977,47033.09
"exness","BTCUSDm","2021-09-01 02:36:15.465Z",46976.41,47030.99
"exness","BTCUSDm","2021-09-01 02:36:16.493Z",46976.61,47029.76
"exness","BTCUSDm","2021-09-01 02:36:17.560Z",46976.88,47029.06
"exness","BTCUSDm","2021-09-01 02:36:18.565Z",46976.26,47028.53
"exness","BTCUSDm","2021-09-01 02:36:19.576Z",46975.32,47028.1
"exness","BTCUSDm","2021-09-01 02:36:20.612Z",46977.56,47027.56
"exness","BTCUSDm","2021-09-01 02:36:21.989Z",46977.59,47036.46
"exness","BTCUSDm","2021-09-01 02:36:22.956Z",46976.16,47033.04
"exness","BTCUSDm","2021-09-01 02:36:23.963Z",46976.15,47037.91
"exness","BTCUSDm","2021-09-01 02:36:25.056Z",46977.88,47040.21
"exness","BTCUSDm","2021-09-01 02:36:26.064Z",46979.6,47038.19
"exness","BTCUSDm","2021-09-01 02:36:27.069Z",46979.86,47037.94
"exness","BTCUSDm","2021-09-01 02:36:28.069Z",46980.34,47039.22
"exness","BTCUSDm","2021-09-01 02:36:29.189Z",46977.67,47041.92
"exness","BTCUSDm","2021-09-01 02:36:30.162Z",46974.41,47039.18
"exness","BTCUSDm","2021-09-01 02:36:31.062Z",46961.51,47038.93
"exness","BTCUSDm","2021-09-01 02:36:32.067Z",46966.04,47033.72
"exness","BTCUSDm","2021-09-01 02:36:33.101Z",46968.44,47035.29
"exness","BTCUSDm","2021-09-01 02:36:34.145Z",46971.8,47033.64
"exness","BTCUSDm","2021-09-01 02:36:35.177Z",46975.25,47030.15
"exness","BTCUSDm","2021-09-01 02:36:36.627Z",46969.78,47031.49
"exness","BTCUSDm","2021-09-01 02:36:37.684Z",46967.81,47028.8
"exness","BTCUSDm","2021-09-01 02:36:38.777Z",46969,47028.5
"exness","BTCUSDm","2021-09-01 02:36:39.399Z",46961.99,47029.93
"exness","BTCUSDm","2021-09-01 02:36:40.096Z",46960.77,47030.29
"exness","BTCUSDm","2021-09-01 02:36:41.153Z",46962.27,47027.13
"exness","BTCUSDm","2021-09-01 02:36:41.628Z",46965.9,47035.74
"exness","BTCUSDm","2021-09-01 02:36:42.240Z",46967.77,47048.4
"exness","BTCUSDm","2021-09-01 02:36:43.120Z",46972.67,47051.08
"exness","BTCUSDm","2021-09-01 02:36:44.145Z",46975.56,47043.53
"exness","BTCUSDm","2021-09-01 02:36:45.150Z",46976.45,47042.95
"exness","BTCUSDm","2021-09-01 02:36:46.168Z",46976.65,47040.75
"exness","BTCUSDm","2021-09-01 02:36:47.211Z",46977.25,47039.51
"exness","BTCUSDm","2021-09-01 02:36:48.223Z",46978.16,47038.71
